"line number","contest name","choice name","party name","total votes","percent of votes","registered voters","ballots cast","num Precinct total","num Precinct rptg","over votes","under votes"
985,"Commissioner STOWE WARD 8 (Vote For 1)","WRITE-IN","",0,0.00,454,50,1,1,"0","0"
986,"Commissioner UPPER ST CLAIR WARD 2 (Vote For 1)","Cecilia E. Logan","Dem",508,54.80,3194,948,4,4,"0","0"
987,"Commissioner UPPER ST CLAIR WARD 2 (Vote For 1)","Rex A. Waller","Rep",418,45.09,3194,948,4,4,"0","0"
988,"Commissioner UPPER ST CLAIR WARD 2 (Vote For 1)","WRITE-IN","",1,0.11,3194,948,4,4,"0","0"
989,"Commissioner UPPER ST CLAIR WARD 4 (Vote For 1)","Mark D. Christie","Rep",580,97.97,3367,878,4,4,"0","0"
990,"Commissioner UPPER ST CLAIR WARD 4 (Vote For 1)","WRITE-IN","",12,2.03,3367,878,4,4,"0","0"
991,"Commissioner WILKINS WARD 2 (Vote For 1)","Joseph D. Costa","Dem",315,98.44,1526,394,2,2,"0","0"
992,"Commissioner WILKINS WARD 2 (Vote For 1)","WRITE-IN","",5,1.56,1526,394,2,2,"0","0"
993,"Member of Council At-Large HOMESTEAD (Vote For 1)","Lynette Mariner","Dem",344,97.18,2605,405,6,6,"0","0"
994,"Member of Council At-Large HOMESTEAD (Vote For 1)","WRITE-IN","",10,2.82,2605,405,6,6,"0","0"
995,"Member of Council At-Large RANKIN (Vote For 1)","William H. Price, III","Dem",211,99.53,1382,237,3,3,"0","0"
996,"Member of Council At-Large RANKIN (Vote For 1)","WRITE-IN","",1,0.47,1382,237,3,3,"0","0"
997,"Member of Council At-Large TURTLE CREEK (Vote For 1)","Mark Nolan","D/R",469,97.10,3327,563,6,6,"0","0"
998,"Member of Council At-Large TURTLE CREEK (Vote For 1)","WRITE-IN","",14,2.90,3327,563,6,6,"0","0"
999,"Member of Council At-Large TARENTUM (Vote For 1)","Tim Cornuet, Sr.","Dem",441,97.78,2568,542,5,5,"0","0"
1000,"Member of Council At-Large TARENTUM (Vote For 1)","WRITE-IN","",10,2.22,2568,542,5,5,"0","0"
1001,"Member of Council ASPINWALL (Vote For 4)","Marcia L. Cooper","Dem",453,13.48,2301,906,3,3,"0","0"
1002,"Member of Council ASPINWALL (Vote For 4)","Lara Voytko","Dem",508,15.12,2301,906,3,3,"0","0"
1003,"Member of Council ASPINWALL (Vote For 4)","Mary Plakidas","Dem",355,10.57,2301,906,3,3,"0","0"
1004,"Member of Council ASPINWALL (Vote For 4)","David C. Brown","Dem",440,13.10,2301,906,3,3,"0","0"
1005,"Member of Council ASPINWALL (Vote For 4)","Ann M. Marsico","Rep",427,12.71,2301,906,3,3,"0","0"
1006,"Member of Council ASPINWALL (Vote For 4)","Joseph David Noro","Rep",419,12.47,2301,906,3,3,"0","0"
1007,"Member of Council ASPINWALL (Vote For 4)","Ann Marie Pawlikowski","Rep",417,12.41,2301,906,3,3,"0","0"
1008,"Member of Council ASPINWALL (Vote For 4)","David C. Borland","Rep",334,9.94,2301,906,3,3,"0","0"
1009,"Member of Council ASPINWALL (Vote For 4)","WRITE-IN","",7,0.21,2301,906,3,3,"0","0"
1010,"Member of Council BALDWIN BOROUGH (Vote For 4)","Marianne Conley","D/R",2133,24.09,14150,2899,18,18,"0","0"
1011,"Member of Council BALDWIN BOROUGH (Vote For 4)","Francis J. Scott","Dem",1750,19.76,14150,2899,18,18,"0","0"
1012,"Member of Council BALDWIN BOROUGH (Vote For 4)","Chad Hurka","Dem",1950,22.02,14150,2899,18,18,"0","0"
1013,"Member of Council BALDWIN BOROUGH (Vote For 4)","E. John Egger","Dem",1736,19.60,14150,2899,18,18,"0","0"
1014,"Member of Council BALDWIN BOROUGH (Vote For 4)","Robert Ieraci","Rep",1254,14.16,14150,2899,18,18,"0","0"
1015,"Member of Council BALDWIN BOROUGH (Vote For 4)","WRITE-IN","",33,0.37,14150,2899,18,18,"0","0"
1016,"Member of Council BELL ACRES (Vote For 4)","Philip Ewanko, Jr.","Dem",157,16.27,1134,347,1,1,"0","0"
1017,"Member of Council BELL ACRES (Vote For 4)","Brock A. Meanor","Rep",205,21.24,1134,347,1,1,"0","0"
1018,"Member of Council BELL ACRES (Vote For 4)","Greg Wagner","Rep",188,19.48,1134,347,1,1,"0","0"
1019,"Member of Council BELL ACRES (Vote For 4)","Michelle Veeck","Rep",191,19.79,1134,347,1,1,"0","0"
1020,"Member of Council BELL ACRES (Vote For 4)","David W. Renfrew","Rep",177,18.34,1134,347,1,1,"0","0"
1021,"Member of Council BELL ACRES (Vote For 4)","WRITE-IN","",47,4.87,1134,347,1,1,"0","0"
1022,"Member of Council BEN AVON (Vote For 4)","Megan A. Griffin Dolan","Dem",354,15.48,1422,623,2,2,"0","0"
1023,"Member of Council BEN AVON (Vote For 4)","Jennifer A. Bett","Dem",345,15.09,1422,623,2,2,"0","0"
1024,"Member of Council BEN AVON (Vote For 4)","David R. Stoeckle, Jr.","Dem",342,14.95,1422,623,2,2,"0","0"
1025,"Member of Council BEN AVON (Vote For 4)","Henry M. Casale","Dem",322,14.08,1422,623,2,2,"0","0"
1026,"Member of Council BEN AVON (Vote For 4)","Michael Anton Wrbas","Rep",237,10.36,1422,623,2,2,"0","0"
1027,"Member of Council BEN AVON (Vote For 4)","Victoria Brind'Amour","Rep",242,10.58,1422,623,2,2,"0","0"
1028,"Member of Council BEN AVON (Vote For 4)","Russell Kuehner","Rep",272,11.89,1422,623,2,2,"0","0"
1029,"Member of Council BEN AVON (Vote For 4)","WRITE-IN","",173,7.56,1422,623,2,2,"0","0"
1030,"Member of Council BLAWNOX (Vote For 4)","Meghan Kennedy","Dem",149,25.13,1045,197,1,1,"0","0"
1031,"Member of Council BLAWNOX (Vote For 4)","Jessica A. Dayhoff","Dem",148,24.96,1045,197,1,1,"0","0"
1032,"Member of Council BLAWNOX (Vote For 4)","Deborah Laskey","Dem",143,24.11,1045,197,1,1,"0","0"
1033,"Member of Council BLAWNOX (Vote For 4)","Randall R. Stoddard","Dem",150,25.30,1045,197,1,1,"0","0"
1034,"Member of Council BLAWNOX (Vote For 4)","WRITE-IN","",3,0.51,1045,197,1,1,"0","0"
1035,"Member of Council BRADDOCK HILLS (Vote For 4)","Marguerite L. Bolton","Dem",232,25.61,1334,312,2,2,"0","0"
1036,"Member of Council BRADDOCK HILLS (Vote For 4)","Charles Arthrell","Dem",229,25.28,1334,312,2,2,"0","0"
1037,"Member of Council BRADDOCK HILLS (Vote For 4)","Linda J. Yazvac","Dem",224,24.72,1334,312,2,2,"0","0"
1038,"Member of Council BRADDOCK HILLS (Vote For 4)","Nancy L. Ganster","Dem",196,21.63,1334,312,2,2,"0","0"
1039,"Member of Council BRADDOCK HILLS (Vote For 4)","WRITE-IN","",25,2.76,1334,312,2,2,"0","0"
1040,"Member of Council BRADFORD WOODS (Vote For 4)","Kevin Rhule","D/R",291,32.73,1014,354,1,1,"0","0"
1041,"Member of Council BRADFORD WOODS (Vote For 4)","Charles C. Coltharp","Rep",201,22.61,1014,354,1,1,"0","0"
1042,"Member of Council BRADFORD WOODS (Vote For 4)","Victoria Laird-Pongrace","Rep",199,22.38,1014,354,1,1,"0","0"
1043,"Member of Council BRADFORD WOODS (Vote For 4)","David A. Baldonieri","Rep",190,21.37,1014,354,1,1,"0","0"
1044,"Member of Council BRADFORD WOODS (Vote For 4)","WRITE-IN","",8,0.90,1014,354,1,1,"0","0"
1045,"Member of Council BRENTWOOD (Vote For 4)","Robert Pasquantonio","Dem",836,20.80,6672,1300,10,10,"0","0"
1046,"Member of Council BRENTWOOD (Vote For 4)","John W. Frombach","Dem",745,18.53,6672,1300,10,10,"0","0"
1047,"Member of Council BRENTWOOD (Vote For 4)","A. J. Doyle","D/R",964,23.98,6672,1300,10,10,"0","0"
1048,"Member of Council BRENTWOOD (Vote For 4)","Jennifer George","D/R",930,23.13,6672,1300,10,10,"0","0"
1049,"Member of Council BRENTWOOD (Vote For 4)","Mary G. Vetere","Rep",515,12.81,6672,1300,10,10,"0","0"
1050,"Member of Council BRENTWOOD (Vote For 4)","WRITE-IN","",30,0.75,6672,1300,10,10,"0","0"
1051,"Member of Council BRIDGEVILLE (Vote For 4)","Deborah G. Colosimo","Dem",438,12.09,3497,1040,4,4,"0","0"
1052,"Member of Council BRIDGEVILLE (Vote For 4)","William Henderson","Dem",557,15.37,3497,1040,4,4,"0","0"
1053,"Member of Council BRIDGEVILLE (Vote For 4)","Jennifer Rennie","Dem",417,11.51,3497,1040,4,4,"0","0"
1054,"Member of Council BRIDGEVILLE (Vote For 4)","Lin St. Clair","Dem",365,10.07,3497,1040,4,4,"0","0"
1055,"Member of Council BRIDGEVILLE (Vote For 4)","Bruce D. Ghelarducci, Sr.","Rep",464,12.81,3497,1040,4,4,"0","0"
1056,"Member of Council BRIDGEVILLE (Vote For 4)","Bert Cherry","Rep",435,12.01,3497,1040,4,4,"0","0"
1057,"Member of Council BRIDGEVILLE (Vote For 4)","Joseph P. Verduci","Rep",454,12.53,3497,1040,4,4,"0","0"
1058,"Member of Council BRIDGEVILLE (Vote For 4)","Virginia Bott Schneider","Rep",468,12.92,3497,1040,4,4,"0","0"
1059,"Member of Council BRIDGEVILLE (Vote For 4)","WRITE-IN","",25,0.69,3497,1040,4,4,"0","0"
1060,"Member of Council CASTLE SHANNON (Vote For 4)","Daniel F. Swisher","Dem",833,18.43,5919,1318,8,8,"0","0"
1061,"Member of Council CASTLE SHANNON (Vote For 4)","Michael Warhold","D/R",955,21.13,5919,1318,8,8,"0","0"
1062,"Member of Council CASTLE SHANNON (Vote For 4)","Timothy S. Kirsch","D/R",931,20.60,5919,1318,8,8,"0","0"
1063,"Member of Council CASTLE SHANNON (Vote For 4)","Mark Heckmann","Dem",752,16.64,5919,1318,8,8,"0","0"
1064,"Member of Council CASTLE SHANNON (Vote For 4)","Russell J. McKibben","Rep",517,11.44,5919,1318,8,8,"0","0"
1065,"Member of Council CASTLE SHANNON (Vote For 4)","Nicholas Fortunato","Rep",514,11.37,5919,1318,8,8,"0","0"
1066,"Member of Council CASTLE SHANNON (Vote For 4)","WRITE-IN","",18,0.40,5919,1318,8,8,"0","0"
1067,"Member of Council CHALFANT (Vote For 4)","Daniel J. Miller","Dem",104,32.70,586,143,1,1,"0","0"
1068,"Member of Council CHALFANT (Vote For 4)","Den Syska","Rep",65,20.44,586,143,1,1,"0","0"
1069,"Member of Council CHALFANT (Vote For 4)","Chad J. Hoover","Rep",70,22.01,586,143,1,1,"0","0"
1070,"Member of Council CHALFANT (Vote For 4)","Alia M. Pustorino","Rep",68,21.38,586,143,1,1,"0","0"
1071,"Member of Council CHALFANT (Vote For 4)","WRITE-IN","",11,3.46,586,143,1,1,"0","0"
1072,"Member of Council CHESWICK (Vote For 4)","Paul P. Jack","Dem",213,12.89,1241,522,2,2,"0","0"
1073,"Member of Council CHESWICK (Vote For 4)","Lewis G. Accorsi","Dem",168,10.16,1241,522,2,2,"0","0"
1074,"Member of Council CHESWICK (Vote For 4)","Catherine M. Crail","Dem",272,16.45,1241,522,2,2,"0","0"
1075,"Member of Council CHESWICK (Vote For 4)","Kathleen M. Gillard","Rep",261,15.79,1241,522,2,2,"0","0"
1076,"Member of Council CHESWICK (Vote For 4)","Frank Meledandri, Jr.","Rep",251,15.18,1241,522,2,2,"0","0"
1077,"Member of Council CHESWICK (Vote For 4)","WRITE-IN","",488,29.52,1241,522,2,2,"0","0"
1078,"Member of Council CHURCHILL (Vote For 4)","Norma A. Greco","Dem",647,19.10,2713,1016,4,4,"0","0"
1079,"Member of Council CHURCHILL (Vote For 4)","Diane E. Law","Dem",668,19.72,2713,1016,4,4,"0","0"
1080,"Member of Council CHURCHILL (Vote For 4)","Kevin Collins","Dem",661,19.52,2713,1016,4,4,"0","0"
1081,"Member of Council CHURCHILL (Vote For 4)","Diana Yankes","Dem",625,18.45,2713,1016,4,4,"0","0"
1082,"Member of Council CHURCHILL (Vote For 4)","Rick Kline","Rep",384,11.34,2713,1016,4,4,"0","0"
1083,"Member of Council CHURCHILL (Vote For 4)","Lowell Mate","Rep",381,11.25,2713,1016,4,4,"0","0"
1084,"Member of Council CHURCHILL (Vote For 4)","WRITE-IN","",21,0.62,2713,1016,4,4,"0","0"
1085,"Member of Council CRAFTON (Vote For 4)","Fred Amendola","Dem",673,19.32,4447,1057,6,6,"0","0"
1086,"Member of Council CRAFTON (Vote For 4)","Abbie A. Rosario","D/R",785,22.54,4447,1057,6,6,"0","0"
1087,"Member of Council CRAFTON (Vote For 4)","Phillip G. Levasseur","D/R",809,23.23,4447,1057,6,6,"0","0"
1088,"Member of Council CRAFTON (Vote For 4)","Brad Michael Crouse","D/R",802,23.03,4447,1057,6,6,"0","0"
1089,"Member of Council CRAFTON (Vote For 4)","David O'Brien","Rep",403,11.57,4447,1057,6,6,"0","0"
1090,"Member of Council CRAFTON (Vote For 4)","WRITE-IN","",11,0.32,4447,1057,6,6,"0","0"
1091,"Member of Council DORMONT (Vote For 4)","Jeffrey Fabus","Dem",1283,25.67,6547,1597,10,10,"0","0"
1092,"Member of Council DORMONT (Vote For 4)","Jennifer Mazzocco","Dem",1229,24.58,6547,1597,10,10,"0","0"
1093,"Member of Council DORMONT (Vote For 4)","Joanna Bouldin","Dem",1220,24.40,6547,1597,10,10,"0","0"
1094,"Member of Council DORMONT (Vote For 4)","Drew Lehman","Dem",1200,24.00,6547,1597,10,10,"0","0"
1095,"Member of Council DORMONT (Vote For 4)","WRITE-IN","",67,1.34,6547,1597,10,10,"0","0"
1096,"Member of Council EAST MCKEESPORT (Vote For 4)","Linda L. Nolan","Dem",230,25.53,1410,335,3,3,"0","0"
1097,"Member of Council EAST MCKEESPORT (Vote For 4)","John M. Ekiert","Dem",229,25.42,1410,335,3,3,"0","0"
1098,"Member of Council EAST MCKEESPORT (Vote For 4)","Lynn Rosenbayger Brown","Dem",219,24.31,1410,335,3,3,"0","0"
1099,"Member of Council EAST MCKEESPORT (Vote For 4)","Peter A. McGinty","Dem",214,23.75,1410,335,3,3,"0","0"
1100,"Member of Council EAST MCKEESPORT (Vote For 4)","WRITE-IN","",9,1.00,1410,335,3,3,"0","0"
1101,"Member of Council EDGEWOOD (Vote For 4)","Ryan O'Donnell","Dem",801,40.56,2838,979,3,3,"0","0"
1102,"Member of Council EDGEWOOD (Vote For 4)","John F. Bright","Rep",258,13.06,2838,979,3,3,"0","0"
1103,"Member of Council EDGEWOOD (Vote For 4)","Ben Love","Rep",248,12.56,2838,979,3,3,"0","0"
1104,"Member of Council EDGEWOOD (Vote For 4)","John L. Wainright","Rep",328,16.61,2838,979,3,3,"0","0"
1105,"Member of Council EDGEWOOD (Vote For 4)","Justin J. Petrolla","Rep",313,15.85,2838,979,3,3,"0","0"
1106,"Member of Council EDGEWOOD (Vote For 4)","WRITE-IN","",27,1.37,2838,979,3,3,"0","0"
1107,"Member of Council EDGEWORTH (Vote For 4)","Joseph T. Hoepp","Rep",259,25.54,1451,394,2,2,"0","0"
1108,"Member of Council EDGEWORTH (Vote For 4)","Ivan T. Hofmann","Rep",240,23.67,1451,394,2,2,"0","0"
1109,"Member of Council EDGEWORTH (Vote For 4)","Daniel Wilson","Rep",254,25.05,1451,394,2,2,"0","0"
1110,"Member of Council EDGEWORTH (Vote For 4)","Carrie Duffield","Rep",252,24.85,1451,394,2,2,"0","0"
1111,"Member of Council EDGEWORTH (Vote For 4)","WRITE-IN","",9,0.89,1451,394,2,2,"0","0"
1112,"Member of Council ELIZABETH BOROUGH (Vote For 4)","Chad Rager","Dem",155,25.66,929,207,1,1,"0","0"
1113,"Member of Council ELIZABETH BOROUGH (Vote For 4)","Devie Rollison","Dem",142,23.51,929,207,1,1,"0","0"
1114,"Member of Council ELIZABETH BOROUGH (Vote For 4)","Paul Q. Shaner","Dem",142,23.51,929,207,1,1,"0","0"
1115,"Member of Council ELIZABETH BOROUGH (Vote For 4)","Cynthia A. Morris","Dem",140,23.18,929,207,1,1,"0","0"
1116,"Member of Council ELIZABETH BOROUGH (Vote For 4)","WRITE-IN","",25,4.14,929,207,1,1,"0","0"
1117,"Member of Council EMSWORTH (Vote For 4)","Jolene Bennett","Dem",313,18.73,1723,533,2,2,"0","0"
1118,"Member of Council EMSWORTH (Vote For 4)","Kevin Yurkovich","Dem",331,19.81,1723,533,2,2,"0","0"
1119,"Member of Council EMSWORTH (Vote For 4)","Jason James Helfrich","Dem",304,18.19,1723,533,2,2,"0","0"
1120,"Member of Council EMSWORTH (Vote For 4)","Daniel Walter Lenz","Dem",287,17.18,1723,533,2,2,"0","0"
1121,"Member of Council EMSWORTH (Vote For 4)","Carolyn J. Galante","Rep",244,14.60,1723,533,2,2,"0","0"
1122,"Member of Council EMSWORTH (Vote For 4)","Joseph D. Michael","Rep",163,9.75,1723,533,2,2,"0","0"
1123,"Member of Council EMSWORTH (Vote For 4)","WRITE-IN","",29,1.74,1723,533,2,2,"0","0"
1124,"Member of Council FOREST HILLS (Vote For 4)","Nina K. Sowiski","Dem",1310,23.11,5330,1820,8,8,"0","0"
1125,"Member of Council FOREST HILLS (Vote For 4)","Thomas Theilacker","D/R",1319,23.27,5330,1820,8,8,"0","0"
1126,"Member of Council FOREST HILLS (Vote For 4)","William J. Gorol","D/R",1233,21.75,5330,1820,8,8,"0","0"
1127,"Member of Council FOREST HILLS (Vote For 4)","William Tomasic","D/R",1299,22.92,5330,1820,8,8,"0","0"
1128,"Member of Council FOREST HILLS (Vote For 4)","L. Shane Quinn","Rep",441,7.78,5330,1820,8,8,"0","0"
1129,"Member of Council FOREST HILLS (Vote For 4)","WRITE-IN","",66,1.16,5330,1820,8,8,"0","0"
1130,"Member of Council FOX CHAPEL (Vote For 4)","Frederick C. Leech","Rep",710,25.58,4610,1188,5,5,"0","0"
1131,"Member of Council FOX CHAPEL (Vote For 4)","Andrew C. Bennett","Rep",675,24.32,4610,1188,5,5,"0","0"
1132,"Member of Council FOX CHAPEL (Vote For 4)","Harrison S. Lauer","Rep",701,25.25,4610,1188,5,5,"0","0"
1133,"Member of Council FOX CHAPEL (Vote For 4)","Thomas A. Karet","Rep",674,24.28,4610,1188,5,5,"0","0"
1134,"Member of Council FOX CHAPEL (Vote For 4)","WRITE-IN","",16,0.58,4610,1188,5,5,"0","0"
1135,"Member of Council GLENFIELD (Vote For 4)","WRITE-IN","",79,100.00,150,48,1,1,"0","0"
1136,"Member of Council GREEN TREE (Vote For 4)","Mark Sampogna","Dem",665,30.93,3635,908,4,4,"0","0"
1137,"Member of Council GREEN TREE (Vote For 4)","John Novak","Rep",499,23.21,3635,908,4,4,"0","0"
1138,"Member of Council GREEN TREE (Vote For 4)","David Renato Lorenzini","Rep",479,22.28,3635,908,4,4,"0","0"
1139,"Member of Council GREEN TREE (Vote For 4)","David L. Rea","Rep",482,22.42,3635,908,4,4,"0","0"
1140,"Member of Council GREEN TREE (Vote For 4)","WRITE-IN","",25,1.16,3635,908,4,4,"0","0"
1141,"Member of Council HAYSVILLE (Vote For 4)","WRITE-IN","",43,100.00,58,24,1,1,"0","0"
1142,"Member of Council INGRAM (Vote For 4)","Joseph B. Chada","Dem",491,17.91,2339,797,3,3,"0","0"
1143,"Member of Council INGRAM (Vote For 4)","Karen Dixon","Dem",422,15.40,2339,797,3,3,"0","0"
1144,"Member of Council INGRAM (Vote For 4)","Gregory Butler","Dem",309,11.27,2339,797,3,3,"0","0"
1145,"Member of Council INGRAM (Vote For 4)","Richard F. Nucci","Dem",406,14.81,2339,797,3,3,"0","0"
1146,"Member of Council INGRAM (Vote For 4)","Timothy Taylor","Rep",406,14.81,2339,797,3,3,"0","0"
1147,"Member of Council INGRAM (Vote For 4)","Scott Sims","Rep",176,6.42,2339,797,3,3,"0","0"
1148,"Member of Council INGRAM (Vote For 4)","WRITE-IN","",531,19.37,2339,797,3,3,"0","0"
1149,"Member of Council JEFFERSON HILLS (Vote For 4)","Christopher King","D/R",1193,19.78,8212,1982,8,8,"0","0"
1150,"Member of Council JEFFERSON HILLS (Vote For 4)","Francis Sockman","D/R",1296,21.49,8212,1982,8,8,"0","0"
1151,"Member of Council JEFFERSON HILLS (Vote For 4)","Vickie Lynn Ielase","Dem",902,14.96,8212,1982,8,8,"0","0"
1152,"Member of Council JEFFERSON HILLS (Vote For 4)","David T. Montgomery","D/R",1296,21.49,8212,1982,8,8,"0","0"
1153,"Member of Council JEFFERSON HILLS (Vote For 4)","Gregg Daily","Rep",880,14.59,8212,1982,8,8,"0","0"
1154,"Member of Council JEFFERSON HILLS (Vote For 4)","WRITE-IN","",464,7.69,8212,1982,8,8,"0","0"
1155,"Member of Council LEETSDALE (Vote For 4)","Thomas Belcastro","D/R",185,23.04,873,260,1,1,"0","0"
1156,"Member of Council LEETSDALE (Vote For 4)","Osman Awad","D/R",180,22.42,873,260,1,1,"0","0"
1157,"Member of Council LEETSDALE (Vote For 4)","Benjimen J. Frederick","D/R",168,20.92,873,260,1,1,"0","0"
1158,"Member of Council LEETSDALE (Vote For 4)","Thomas J. Michael","Dem",131,16.31,873,260,1,1,"0","0"
1159,"Member of Council LEETSDALE (Vote For 4)","Wesley James","Rep",127,15.82,873,260,1,1,"0","0"
1160,"Member of Council LEETSDALE (Vote For 4)","WRITE-IN","",12,1.49,873,260,1,1,"0","0"
1161,"Member of Council LIBERTY (Vote For 4)","S. Larry Sikorski","D/R",297,14.49,1698,608,2,2,"0","0"
1162,"Member of Council LIBERTY (Vote For 4)","Janice R. Matyasovsky","Dem",307,14.98,1698,608,2,2,"0","0"
1163,"Member of Council LIBERTY (Vote For 4)","Timothy W. Sloss","Dem",260,12.68,1698,608,2,2,"0","0"
1164,"Member of Council LIBERTY (Vote For 4)","Mike Matlos","Dem",260,12.68,1698,608,2,2,"0","0"
1165,"Member of Council LIBERTY (Vote For 4)","David Gerard Cochran","Rep",213,10.39,1698,608,2,2,"0","0"
1166,"Member of Council LIBERTY (Vote For 4)","Ron Pope","R/I",245,11.95,1698,608,2,2,"0","0"
1167,"Member of Council LIBERTY (Vote For 4)","Jesse Paradise","Rep",223,10.88,1698,608,2,2,"0","0"
1168,"Member of Council LIBERTY (Vote For 4)","Tim Wackowski","Ind",226,11.02,1698,608,2,2,"0","0"
1169,"Member of Council LIBERTY (Vote For 4)","WRITE-IN","",19,0.93,1698,608,2,2,"0","0"
1170,"Member of Council MT OLIVER (Vote For 4)","Barbara Lynn Keener","Dem",230,24.31,2303,301,4,4,"0","0"
1171,"Member of Council MT OLIVER (Vote For 4)","Nicholas Viglione","Dem",220,23.26,2303,301,4,4,"0","0"
1172,"Member of Council MT OLIVER (Vote For 4)","David H. Lowe","Dem",219,23.15,2303,301,4,4,"0","0"
1173,"Member of Council MT OLIVER (Vote For 4)","Frank C. Bernardini","Dem",192,20.30,2303,301,4,4,"0","0"
1174,"Member of Council MT OLIVER (Vote For 4)","WRITE-IN","",85,8.99,2303,301,4,4,"0","0"
1175,"Member of Council MUNHALL (Vote For 4)","Rob Falce","D/R",1353,25.78,7868,1720,12,12,"0","0"
1176,"Member of Council MUNHALL (Vote For 4)","Richard J. Votedian","D/R",1317,25.10,7868,1720,12,12,"0","0"
1177,"Member of Council MUNHALL (Vote For 4)","James Petruzzi","D/R",1295,24.68,7868,1720,12,12,"0","0"
1178,"Member of Council MUNHALL (Vote For 4)","Harvey Inglis","D/R",1251,23.84,7868,1720,12,12,"0","0"
1179,"Member of Council MUNHALL (Vote For 4)","WRITE-IN","",32,0.61,7868,1720,12,12,"0","0"
1180,"Member of Council OAKMONT (Vote For 4)","Patricia Friday","Dem",1039,13.77,5405,2136,6,6,"0","0"
1181,"Member of Council OAKMONT (Vote For 4)","David Brankley","Dem",1010,13.39,5405,2136,6,6,"0","0"
1182,"Member of Council OAKMONT (Vote For 4)","Leah Powers","Dem",1169,15.49,5405,2136,6,6,"0","0"
1183,"Member of Council OAKMONT (Vote For 4)","Jay Weinberg","Dem",688,9.12,5405,2136,6,6,"0","0"
1184,"Member of Council OAKMONT (Vote For 4)","Laurie J. Saxon","Rep",943,12.50,5405,2136,6,6,"0","0"
1185,"Member of Council OAKMONT (Vote For 4)","Justin Lokay","Rep",1085,14.38,5405,2136,6,6,"0","0"
1186,"Member of Council OAKMONT (Vote For 4)","Carrie DelRosso","Rep",1054,13.97,5405,2136,6,6,"0","0"
1187,"Member of Council OAKMONT (Vote For 4)","Nicholas I. Armstrong","Rep",549,7.28,5405,2136,6,6,"0","0"
1188,"Member of Council OAKMONT (Vote For 4)","WRITE-IN","",8,0.11,5405,2136,6,6,"0","0"
1189,"Member of Council GLEN OSBORNE (Vote For 4)","John Orndorff","Dem",109,45.42,447,148,1,1,"0","0"
1190,"Member of Council GLEN OSBORNE (Vote For 4)","Mary Scalercio","Dem",108,45.00,447,148,1,1,"0","0"
1191,"Member of Council GLEN OSBORNE (Vote For 4)","WRITE-IN","",23,9.58,447,148,1,1,"0","0"
1192,"Member of Council PITCAIRN (Vote For 4)","Dona Galia","D/R",434,24.79,2132,537,3,3,"0","0"
1193,"Member of Council PITCAIRN (Vote For 4)","Kevin Dick","D/R",372,21.25,2132,537,3,3,"0","0"
1194,"Member of Council PITCAIRN (Vote For 4)","Cammeo Farally","D/R",423,24.16,2132,537,3,3,"0","0"
1195,"Member of Council PITCAIRN (Vote For 4)","John F. Prucnal, Jr.","Dem",378,21.59,2132,537,3,3,"0","0"
1196,"Member of Council PITCAIRN (Vote For 4)","WRITE-IN","",144,8.22,2132,537,3,3,"0","0"
1197,"Member of Council PLEASANT HILLS (Vote For 4)","Marian Haley","D/R",1177,25.78,6171,1540,10,10,"0","0"
1198,"Member of Council PLEASANT HILLS (Vote For 4)","Jeffrey E. Solomon","Dem",849,18.60,6171,1540,10,10,"0","0"
1199,"Member of Council PLEASANT HILLS (Vote For 4)","Cheryl Lee S. Freedman","D/R",1089,23.86,6171,1540,10,10,"0","0"
1200,"Member of Council PLEASANT HILLS (Vote For 4)","Robert D. Karcher","Rep",760,16.65,6171,1540,10,10,"0","0"
1201,"Member of Council PLEASANT HILLS (Vote For 4)","Regis F. Brown","Rep",679,14.87,6171,1540,10,10,"0","0"
1202,"Member of Council PLEASANT HILLS (Vote For 4)","WRITE-IN","",11,0.24,6171,1540,10,10,"0","0"
